scenario,algorithm,n,pdr_critical_median,pdr_critical_iqr,pdr_critical_n,pdr_median,pdr_iqr,pdr_n,throughput_mbps_median,throughput_mbps_iqr,throughput_mbps_n,time_to_restore_critical_s_median,time_to_restore_critical_s_iqr,time_to_restore_critical_s_n,control_seconds_median,control_seconds_iqr,control_seconds_n,p95_latency_ms_median,p95_latency_ms_iqr,p95_latency_ms_n
grid-n60-load0.7-regional_srlg-centralised,orbit,30,0.7411938123735322,0.12518032624137032,30,0.7100979665600802,0.03847570529825173,30,1780.7317506995762,69.7084814634477,30,,,0,0.05281974998797523,0.03592762500557001,30,57.24916695690217,45.52405403559436,30
grid-n60-load0.7-regional_srlg-centralised,spf-reconverge,30,0.740231567006274,0.12528251008861846,30,0.5933337728823305,0.06782682180092969,30,1500.2184242210083,154.0419697559512,30,,,0,0.021706999992602505,0.0119547250069445,30,108.1005071058697,2.7477195648415886,30
grid-n60-load0.7-regional_srlg-centralised,spf-static,30,0.6858234958140064,0.12849146344587425,30,0.5742199271566326,0.0584704667993966,30,1446.8609878075079,128.63427285280454,30,,,0,0.008552350009267684,0.00043905001075472683,30,106.25190535680433,47.29627088021782,30
ring-n60-load0.7-cascading-centralised,cspf,30,0.4987120192522211,0.16540842884660367,30,0.5077523550394369,0.20757394803910817,30,274.98392807139487,113.10502921850997,30,0.2,0.2,25,0.07889820000127656,0.04767592499774764,30,30.74583338845205,6.095627737468202,30
ring-n60-load0.7-cascading-centralised,ecmp,30,0.4963209374094468,0.22860954916236975,30,0.4746648900612799,0.2195050572230165,30,257.81733287724825,124.64855662697153,30,0.2,0.2,23,0.09288460000243504,0.041750650027097436,30,30.59732041129475,17.522125077407892,30
ring-n60-load0.7-cascading-centralised,orbit,30,0.48892871872917265,0.21441656035819734,30,0.4596980493776692,0.1579352448641863,30,253.6882073509371,84.18017345620902,30,0.2,0.04999999999999999,24,0.0661770500082639,0.025122799997916445,30,30.43157923036925,5.528156018616407,30
ring-n60-load0.7-cascading-centralised,spf-reconverge,30,0.5223773331904996,0.16202059416270786,30,0.49606592954159934,0.19509191598866843,30,264.63156848086874,114.23781749282111,30,0.2,0.2,23,0.023183650002465583,0.009815824982069898,30,32.50267333313831,36.39243568110314,30
ring-n60-load0.7-cascading-centralised,spf-static,30,0.7853462025736938,0.21203644883273487,30,0.7563383012353063,0.18615097952680681,30,422.44343544834544,95.80235293687934,30,0.0,0.0,6,0.005682099988916889,0.00032702497992431745,30,28.897622104661437,0.95402418450265,30
ring-n60-load0.7-congestion_surge-centralised,cspf,30,1.0,0.0,30,0.5762876528388589,0.06205733918066891,30,721.5086900448742,75.63052298235493,30,0.0,0.0,30,0.02185020000615623,0.00997944999835454,30,329.9498075806799,53.36153632850352,30
ring-n60-load0.7-congestion_surge-centralised,ecmp,30,1.0,0.0,30,0.5776392342395078,0.047109814662000704,30,724.0274072317081,53.1882883498331,30,0.0,0.0,30,0.029794399997626897,0.017470324997702846,30,330.2614470115534,90.74642409524904,30
