experiment,scenario,family,nodes,offered_load,failure,control_mode,algorithm,trial,seed,pdr,pdr_critical,pdr_high,pdr_normal,pdr_low,throughput_mbps,mean_latency_ms,p95_latency_ms,time_to_restore_critical_s,time_to_restore_overall_s,censored,reroutes,preemptions,cascade_depth,time_to_converge_s,peak_restore_critical,optimality_gap,control_seconds,control_calls,blackholed_flow_ticks,wall_clock_s
a8-headline,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,cspf,2,4858243601209791395,0.5534041459954168,0.49092478369443804,0.5980553272306343,0.6472483154789915,0.41239723650967647,1317.050936156516,5.742483135634239,10.417021569902012,0.2,0.2,False,226,0,19,1.3,1.0,,0.21691999999166,4,10102,1.43576700000267
a8-headline,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,ecmp,2,4858243601209791395,0.3992883564335038,0.5073925635540142,0.4648257645375526,0.40403252812911167,0.25917395925190245,950.2695407010884,9.297590775696165,54.06363447280755,,,True,427,0,40,0.6000000000000001,0.7119329915017117,,0.5310622999968473,13,13513,1.3660320000053616
a8-headline,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,orbit,2,4858243601209791395,0.35989423413144417,0.42150009516015274,0.36811474511426967,0.4461735444289563,0.18641112781203123,856.5151551721054,7.316404264231391,13.240792336026407,,0.0,True,333,18,39,0.6000000000000001,0.547414962512104,,0.22637660001055337,8,14491,0.9158365000039339
a8-headline,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,spf-reconverge,2,4858243601209791395,0.2779170089848672,0.326878435750621,0.2633674966830904,0.3600746821631208,0.14082605513629554,661.4169039137803,11.604801764642692,60.5434256224192,,0.0,True,378,0,54,1.1,0.8530029936694661,,0.0613809999631485,7,15638,0.6698926999961259
a8-headline,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,spf-static,2,4858243601209791395,0.4640051878779732,0.5162804921848388,0.4919265109600629,0.4939577156626213,0.3595161451910116,1104.2896434701192,4.9876956612239916,7.2961925022089416,,0.0,True,0,0,13,0.0,0.8133529260980801,,0.013279900013003498,3,12280,0.806994799990207
a8-headline,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,cspf,3,8655282595528002555,0.3697455582675454,0.338649215615738,0.4517166300573528,0.38771603928720916,0.28113700054218294,938.3909583152562,7.383265450478869,11.211831708086763,,,True,371,0,36,0.6000000000000001,0.45261632765483484,,0.275689499991131,7,13442,0.8471022000012454
a8-headline,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,ecmp,3,8655282595528002555,0.3059125022880158,0.40953234176292536,0.26418405093093156,0.33062205124267097,0.25693235953447424,776.3866793362544,11.231568516022968,57.25258751009213,,,True,413,0,43,1.4000000000000001,0.7319485584792846,,0.6289659999893047,17,14541,1.7406675999955041
a8-headline,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,orbit,3,8655282595528002555,0.4555004519489623,0.5312213823969599,0.4479924555601774,0.452243485976287,0.42715006013688794,1156.031481811955,5.388296512998421,10.150610032584664,,0.2,True,231,11,22,1.3,0.7406520064434018,,0.20132580000790767,7,11729,1.0129263999988325
a8-headline,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,spf-reconverge,3,8655282595528002555,0.2602159052293396,0.3062333248429198,0.24173558202845077,0.3174535118338562,0.17359417586372253,660.4115917474843,12.106008585273264,59.239451089309945,,0.0,True,345,0,60,1.6,0.8099990534276998,,0.04791099995782133,8,15617,0.5391892000043299
a8-headline,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,spf-static,3,8655282595528002555,0.461739783082343,0.48385697398285,0.49501055249761605,0.5441903652288307,0.3020148482128451,1171.8665115792705,4.794706613196969,8.140796981741115,0.0,0.0,False,0,0,12,0.0,0.8569655653837314,,0.022371400002157316,2,11466,0.961775799994939
a8-headline,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,cspf,4,11493927764234633337,0.34363110727987267,0.42720448863830435,0.2714301884975379,0.35776413153272324,0.34960825796275025,866.4460406670215,7.142977384258554,11.216630832701236,,,True,270,0,33,0.30000000000000004,0.5231880014640953,,0.18239749998610932,6,14439,0.8909145999932662
a8-headline,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,ecmp,4,11493927764234633337,0.3214924786110935,0.44439160393472815,0.3195288357241435,0.28757697516759945,0.2923238250202557,810.624763869056,8.235044602475428,54.160372580425474,,,True,414,0,30,0.30000000000000004,0.6861463523405987,,0.9609699000138789,15,14797,2.065117599995574
a8-headline,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,orbit,4,11493927764234633337,0.4335088370093722,0.6008410841583401,0.3399524655633454,0.4168220210699808,0.45231374729726287,1093.0675583890486,7.737470803100957,13.326972713345514,,,True,290,9,37,0.30000000000000004,0.6976808328858192,,0.16071090000332333,6,12575,0.9542530000035185
a8-headline,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,spf-reconverge,4,11493927764234633337,0.22523722497218815,0.2729146259570387,0.14895120671962428,0.2278075856835515,0.2748033368943317,567.9226870139948,12.36778041448512,58.20836098152295,0.0,0.0,True,321,0,50,1.1,0.9330591336008296,,0.07646999999997206,9,16562,0.4979003000044031
a8-headline,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,spf-static,4,11493927764234633337,0.606059234985139,0.620702559335093,0.6970392826598606,0.5763488236044896,0.5383687773454187,1528.143446381506,5.07683228953197,8.16200322263724,0.0,0.0,False,0,0,8,0.0,0.9134810515843284,,0.018449700000928715,3,8656,1.027982499988866
a8-headline,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,cspf,5,3804554309043483175,0.2713539314947748,0.2273200166202053,0.322428136123306,0.20594446013132459,0.3267808329566209,703.6933735584074,8.959950741191799,55.30956323733037,,,True,316,0,37,0.6000000000000001,0.286452991397748,,0.32335580000653863,7,15977,0.8378855000046315
a8-headline,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,ecmp,5,3804554309043483175,0.2474816784968538,0.21001499602072918,0.25913538739248554,0.24956625534984114,0.2531835690134686,641.7862320107997,11.33286226436602,59.339487492978876,,,True,278,0,45,0.1,0.3118819486467759,,0.3955299999943236,9,16468,1.271457900002133
a8-headline,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,orbit,5,3804554309043483175,0.37538666641477353,0.3312419911583478,0.3857559329112108,0.3668336678745698,0.3999567070131425,973.4781000707302,7.852471358891871,13.410135785891976,0.0,0.0,True,276,11,37,0.6000000000000001,0.9337635179784709,,0.17742280001402833,6,13830,0.772904200013727
a8-headline,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,spf-reconverge,5,3804554309043483175,0.14633416782036124,0.18585160342006327,0.1638897067311152,0.13332051191902555,0.12287420098213281,379.4836642061145,19.174326647122786,109.44168409187871,,0.0,True,329,0,65,0.6000000000000001,0.6614961108417553,,0.06764870000188239,8,18497,0.44833709999511484
