experiment,scenario,family,nodes,offered_load,failure,control_mode,algorithm,trial,seed,pdr,pdr_critical,pdr_high,pdr_normal,pdr_low,throughput_mbps,mean_latency_ms,p95_latency_ms,time_to_restore_critical_s,time_to_restore_overall_s,censored,reroutes,preemptions,cascade_depth,time_to_converge_s,peak_restore_critical,optimality_gap,control_seconds,control_calls,blackholed_flow_ticks,wall_clock_s
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-no-fallback,6,1545461447955633021,0.4704878723995773,0.9515456849960529,0.7935746978606948,0.32886093361975216,0.056358732491643276,3657.6415437003993,4.965248335039132,12.994628303891714,,0.0,True,76,0,0,0.30000000000000004,0.9440911749954424,,0.05119509999349248,2,11448,0.8365425000083633
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-no-preemption,6,1545461447955633021,0.5995118093808537,0.9992545489999395,0.8622508194081059,0.5004969186570846,0.2346380263215728,4660.6925036063385,65.56300501494295,154.07285850502643,0.2,0.2,True,187,0,0,0.30000000000000004,1.0,,0.05943700000352692,2,4,1.741508299994166
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-no-protection,6,1545461447955633021,0.6014852995330485,0.9992545489999395,0.876932625209274,0.5005486234883514,0.22818800444917786,4676.034704734577,63.60426090200202,154.07946321255355,0.2,0.2,False,189,1,0,0.30000000000000004,1.0,,0.06100709999736864,2,4,1.4015791000128957
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-restoration-only,6,1545461447955633021,0.6008323328576213,0.9992545489999395,0.8931010213027588,0.5131280419467511,0.1921100748897457,4670.958446282869,65.47407907578732,154.08781796663777,0.2,0.2,False,190,0,0,0.30000000000000004,1.0,,0.11382830000366084,2,4,1.7495954999903915
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,cspf,7,15348025566014959357,0.5916697258881806,0.9251680118604667,0.6588276651307853,0.558389451906686,0.3807907260890162,4802.21451290956,64.53051297758245,154.02722814279264,0.0,0.0,True,35,0,0,0.30000000000000004,1.0,,0.0722059999970952,2,10,0.9655211000062991
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit,7,15348025566014959357,0.567202714874651,0.9994157032476952,0.867480561853961,0.4146767444486471,0.22563679164558753,4603.631029192675,65.96061158353558,154.1017142357986,0.0,0.2,False,171,1,0,0.30000000000000004,1.0,,0.12489940000523347,2,10,1.7130258999968646
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-no-damping,7,15348025566014959357,0.5738472352131637,0.9994157032476952,0.8780093631050324,0.4140886791521259,0.24220185546270426,4657.560460773831,67.19487632337749,154.1017142357986,0.0,0.2,False,173,1,0,0.30000000000000004,1.0,,0.07973090000450611,2,10,1.3067963000066811
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-no-fallback,7,15348025566014959357,0.45865647881587884,0.9994157032476952,0.7004679190366431,0.31359638710300725,0.106628125397999,3722.6288630929066,7.911091939850893,13.698783265721518,0.0,0.0,True,80,2,0,0.30000000000000004,1.0,,0.025080700012040325,2,11082,0.8570861000043806
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-no-preemption,7,15348025566014959357,0.5626691640953624,0.9994157032476952,0.867480561853961,0.4142861555126942,0.20793502293673896,4566.835022240264,65.5161579920278,154.04849479780162,0.0,0.2,False,170,0,0,0.30000000000000004,1.0,,0.0942030000151135,2,10,1.4159284999914235
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-no-protection,7,15348025566014959357,0.567202714874651,0.9994157032476952,0.867480561853961,0.4146767444486471,0.22563679164558753,4603.631029192675,65.96061158353558,154.1017142357986,0.0,0.2,False,171,1,0,0.30000000000000004,1.0,,0.093585599999642,2,10,1.4491943000030005
