experiment,scenario,family,nodes,offered_load,failure,algorithm,trial,seed,flows,live_links,bound,achieved,optimality_gap
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,23,1879759446616808900,30,52,447448.0299058533,410021.6002056069,0.08364419373602172
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,23,1879759446616808900,30,52,447448.0299058533,347758.15192728693,0.22279655136607024
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,23,1879759446616808900,30,52,447448.0299058533,422836.0158793692,0.05500530202728271
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,23,1879759446616808900,30,52,447448.0299058533,331905.19675415766,0.2582262641228006
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,23,1879759446616808900,30,52,447448.0299058533,331905.19675415766,0.2582262641228006
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,24,3971471323634445667,30,52,379967.6288110065,307307.0748516858,0.19122827433139467
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,24,3971471323634445667,30,52,379967.6288110065,338801.77823133435,0.1083404149676861
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,24,3971471323634445667,30,52,379967.6288110065,369248.2310680599,0.02821134467820241
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,24,3971471323634445667,30,52,379967.6288110065,339577.29030326486,0.10629941985882052
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,24,3971471323634445667,30,52,379967.6288110065,339577.29030326486,0.10629941985882052
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,25,17268334866344205029,30,52,424987.80354515114,395196.81687023345,0.07009845088825628
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,25,17268334866344205029,30,52,424987.80354515114,400427.80368465045,0.05778989339370866
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,25,17268334866344205029,30,52,424987.80354515114,416737.63177483773,0.019412725968821598
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,25,17268334866344205029,30,52,424987.80354515114,398492.65591194335,0.062343312942609974
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,25,17268334866344205029,30,52,424987.80354515114,398492.65591194335,0.062343312942609974
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,26,6885789242451482482,30,52,455339.7917899038,431737.83628441556,0.05183372051168833
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,26,6885789242451482482,30,52,455339.7917899038,424197.73018819286,0.06839301586029634
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,26,6885789242451482482,30,52,455339.7917899038,434626.3067539699,0.0454901710973048
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,26,6885789242451482482,30,52,455339.7917899038,409247.88735459646,0.10122529431070315
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,26,6885789242451482482,30,52,455339.7917899038,409247.88735459646,0.10122529431070315
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,27,4761826655026489169,30,52,435826.1173221685,387340.78163384274,0.11124926607481112
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,27,4761826655026489169,30,52,435826.1173221685,375708.53052921186,0.13793938546486173
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,27,4761826655026489169,30,52,435826.1173221685,397011.4236706978,0.08906004507017273
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,27,4761826655026489169,30,52,435826.1173221685,337491.4677485717,0.22562817065161445
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,27,4761826655026489169,30,52,435826.1173221685,337491.4677485717,0.22562817065161445
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,28,14284537079250205576,30,52,477764.13426375034,403472.1838351177,0.1554992204325234
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,28,14284537079250205576,30,52,477764.13426375034,424640.2292840261,0.11119274380357136
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,28,14284537079250205576,30,52,477764.13426375034,414740.8430105937,0.1319129811832308
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,28,14284537079250205576,30,52,477764.13426375034,408144.9896393287,0.14571864991855654
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,28,14284537079250205576,30,52,477764.13426375034,408144.9896393287,0.14571864991855654
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,cspf,29,7376875537038341139,30,52,365359.2160085968,310808.10220548906,0.14930816416527504
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,ecmp,29,7376875537038341139,30,52,365359.2160085968,319187.8023736767,0.12637265357454053
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,orbit,29,7376875537038341139,30,52,365359.2160085968,348151.2865415665,0.047098659929863174
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-reconverge,29,7376875537038341139,30,52,365359.2160085968,305438.40793846146,0.16400519117800338
a10-optimality,scale_free-n15-load0.9-none-centralised,scale_free,15,0.9,none,spf-static,29,7376875537038341139,30,52,365359.2160085968,305438.40793846146,0.16400519117800338
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,cspf,0,12235851805885351282,30,51,521060.42234921706,410282.59270898456,0.21260073666847923
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,ecmp,0,12235851805885351282,30,51,521060.42234921706,404963.04206324276,0.2228098226354358
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,orbit,0,12235851805885351282,30,51,521060.42234921706,430153.1196196253,0.17446595218215466
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,spf-reconverge,0,12235851805885351282,30,51,521060.42234921706,410168.1650513947,0.2128203420207222
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,spf-static,0,12235851805885351282,30,51,521060.42234921706,410168.1650513947,0.2128203420207222
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,cspf,1,6782195140979272561,30,51,461307.77395817696,304843.2634529225,0.3391759674083442
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,ecmp,1,6782195140979272561,30,51,461307.77395817696,359021.3688074156,0.22173137095243234
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,orbit,1,6782195140979272561,30,51,461307.77395817696,392004.4053922916,0.15023238817598705
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,spf-reconverge,1,6782195140979272561,30,51,461307.77395817696,311009.9301195892,0.3258081747657997
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,spf-static,1,6782195140979272561,30,51,461307.77395817696,311009.9301195892,0.3258081747657997
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,cspf,2,6458599048498430669,30,51,556136.0368495075,247154.4045360016,0.5555864246163165
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,ecmp,2,6458599048498430669,30,51,556136.0368495075,249349.61606717008,0.5516391682155188
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,orbit,2,6458599048498430669,30,51,556136.0368495075,440447.8590912972,0.2080213654442895
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,spf-reconverge,2,6458599048498430669,30,51,556136.0368495075,244957.0800550308,0.559537480356956
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,spf-static,2,6458599048498430669,30,51,556136.0368495075,244957.0800550308,0.559537480356956
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,cspf,3,17068365529140973515,30,51,468539.01591526164,367162.4034794624,0.21636749340450634
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,ecmp,3,17068365529140973515,30,51,468539.01591526164,367246.8643895079,0.21618722899284248
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,orbit,3,17068365529140973515,30,51,468539.01591526164,386200.85929949704,0.17573383180250668
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,spf-reconverge,3,17068365529140973515,30,51,468539.01591526164,366613.4726278275,0.2175390732153415
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,spf-static,3,17068365529140973515,30,51,468539.01591526164,366613.4726278275,0.2175390732153415
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,cspf,4,8404082006934514773,30,51,397242.6610813419,344437.03195641935,0.13293040828288516
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,ecmp,4,8404082006934514773,30,51,397242.6610813419,357800.80726216786,0.09928906858042041
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,orbit,4,8404082006934514773,30,51,397242.6610813419,360144.904786901,0.09338814767139147
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,spf-reconverge,4,8404082006934514773,30,51,397242.6610813419,353130.3690400689,0.11104621019604011
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,spf-static,4,8404082006934514773,30,51,397242.6610813419,353130.3690400689,0.11104621019604011
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,cspf,5,4414572339400690844,30,51,617319.0351070754,455945.75671080034,0.26140985328321276
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,ecmp,5,4414572339400690844,30,51,617319.0351070754,463330.44430746895,0.24944733928850382
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,orbit,5,4414572339400690844,30,51,617319.0351070754,464169.8619118458,0.24808756005501353
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,spf-reconverge,5,4414572339400690844,30,51,617319.0351070754,445663.2734533944,0.27806652944681487
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,spf-static,5,4414572339400690844,30,51,617319.0351070754,445663.2734533944,0.27806652944681487
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,cspf,6,5683933796724559809,30,51,512740.84692960366,331224.1020410774,0.3540126478619471
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,ecmp,6,5683933796724559809,30,51,512740.84692960366,372939.25755476794,0.27265545589354945
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,orbit,6,5683933796724559809,30,51,512740.84692960366,436819.8911022907,0.14806886613762693
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,spf-reconverge,6,5683933796724559809,30,51,512740.84692960366,354512.470875862,0.3085932728029087
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,spf-static,6,5683933796724559809,30,51,512740.84692960366,354512.470875862,0.3085932728029087
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,cspf,7,15141646835963849097,30,51,374769.94704784895,346441.69376488216,0.07558838030134252
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,ecmp,7,15141646835963849097,30,51,374769.94704784895,328807.4701779215,0.12264184263435385
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,orbit,7,15141646835963849097,30,51,374769.94704784895,354008.0127409242,0.05539914411620084
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,spf-reconverge,7,15141646835963849097,30,51,374769.94704784895,341644.7073319793,0.08838819648374951
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,spf-static,7,15141646835963849097,30,51,374769.94704784895,341644.7073319793,0.08838819648374951
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,cspf,8,4056054216605173975,30,51,521912.5978777074,412436.8964954193,0.20975868723509905
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,ecmp,8,4056054216605173975,30,51,521912.5978777074,439459.1645108811,0.157983221141074
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,orbit,8,4056054216605173975,30,51,521912.5978777074,429126.391551986,0.1777811202546652
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,spf-reconverge,8,4056054216605173975,30,51,521912.5978777074,409901.40936487145,0.21461675569494876
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,spf-static,8,4056054216605173975,30,51,521912.5978777074,409901.40936487145,0.21461675569494876
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,cspf,9,5319082410638870182,30,51,589951.195931868,446866.6666666667,0.24253621359168465
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,ecmp,9,5319082410638870182,30,51,589951.195931868,416216.9417466177,0.2944891973832263
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,orbit,9,5319082410638870182,30,51,589951.195931868,476100.0,0.19298409210279222
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,spf-reconverge,9,5319082410638870182,30,51,589951.195931868,356342.9098602819,0.39597900247085005
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,spf-static,9,5319082410638870182,30,51,589951.195931868,356342.9098602819,0.39597900247085005
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,cspf,10,17283867516263644947,30,51,477695.1863067258,349389.49054519023,0.26859323568555094
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,ecmp,10,17283867516263644947,30,51,477695.1863067258,333392.8883443152,0.30208028487386684
a10-optimality,scale_free-n15-load1.2-critical_link-centralised,scale_free,15,1.2,critical_link,orbit,10,17283867516263644947,30,51,477695.1863067258,432232.942434124,0.0951699853291188
